10,19.3031380383758,19.1630250426481,18.2961411911251,18.5476847323997,10.9163304826702,10.6950848436086
12,18.637046671662,18.871836841009,18.2638912808678,18.5372188827707,12.7430328786948,12.6054048978025
14,17.754932405313,17.6348887635791,17.6160805883609,17.8514255182745,14.478113282588,14.3430991703828
16,16.3924052431948,16.4722207606957,16.5006899171674,17.277335500491,16.2065576819177,16.14834986208
18,14.8623843727969,14.8465458933393,15.940359281275,16.5565885006361,18.0584007712059,18.0545763119544
20,12.889699916625,12.8841193477248,12.9228656318608,13.9909253136264,20.0122779755539,20.0108706615677
